"Date","NIFTY"
29-Nov-22,18618.05
30-Nov-22,18758.35
1-Dec-22,18812.5
2-Dec-22,18696.1
5-Dec-22,18701.05
6-Dec-22,18642.75
7-Dec-22,18560.5
8-Dec-22,18609.35
9-Dec-22,18496.6
12-Dec-22,18497.15
13-Dec-22,18608
14-Dec-22,18660.3
15-Dec-22,18414.9
16-Dec-22,18269
19-Dec-22,18420.45
20-Dec-22,18385.3
21-Dec-22,18199.1
22-Dec-22,18127.35
23-Dec-22,17806.8
26-Dec-22,18014.6
27-Dec-22,18132.3
28-Dec-22,18122.5
29-Dec-22,18191
30-Dec-22,18105.3
2-Jan-23,18197.45
3-Jan-23,18232.55
4-Jan-23,18042.95
5-Jan-23,17992.15
6-Jan-23,17859.45
9-Jan-23,18101.2
10-Jan-23,17914.15
11-Jan-23,17895.7
12-Jan-23,17858.2
13-Jan-23,17956.6
16-Jan-23,17894.85
17-Jan-23,18053.3
18-Jan-23,18165.35
19-Jan-23,18107.85
20-Jan-23,18027.65
23-Jan-23,18118.55
24-Jan-23,18118.3
25-Jan-23,17891.95
27-Jan-23,17604.35
30-Jan-23,17648.95
31-Jan-23,17662.15
1-Feb-23,17616.3
2-Feb-23,17610.4
3-Feb-23,17854.05
6-Feb-23,17764.6
7-Feb-23,17721.5
8-Feb-23,17871.7
9-Feb-23,17893.45
10-Feb-23,17856.5
13-Feb-23,17770.9
14-Feb-23,17929.85
15-Feb-23,18015.85
16-Feb-23,18035.85
17-Feb-23,17944.2
20-Feb-23,17844.6
21-Feb-23,17826.7
22-Feb-23,17554.3
23-Feb-23,17511.25
24-Feb-23,17465.8
27-Feb-23,17392.7
28-Feb-23,17303.95
1-Mar-23,17450.9
2-Mar-23,17321.9
3-Mar-23,17594.35
6-Mar-23,17711.45
8-Mar-23,17754.4
9-Mar-23,17589.6
10-Mar-23,17412.9
13-Mar-23,17154.3
14-Mar-23,17043.3
15-Mar-23,16972.15
16-Mar-23,16985.6
17-Mar-23,17100.05
20-Mar-23,16988.4
21-Mar-23,17107.5
22-Mar-23,17151.9
23-Mar-23,17076.9
24-Mar-23,16945.05
27-Mar-23,16985.7
28-Mar-23,16951.7
29-Mar-23,17080.7
31-Mar-23,17359.75
3-Apr-23,17398.05
5-Apr-23,17557.05
6-Apr-23,17599.15
10-Apr-23,17624.05
11-Apr-23,17722.3
12-Apr-23,17812.4
13-Apr-23,17828
17-Apr-23,17706.85
18-Apr-23,17660.15
19-Apr-23,17618.75
20-Apr-23,17624.45
21-Apr-23,17624.05
24-Apr-23,17743.4
25-Apr-23,17769.25
26-Apr-23,17813.6
27-Apr-23,17915.05
28-Apr-23,18065
2-May-23,18147.65
3-May-23,18089.85
4-May-23,18255.8
5-May-23,18069
8-May-23,18264.4
9-May-23,18265.95
10-May-23,18315.1
11-May-23,18297
12-May-23,18314.8
15-May-23,18398.85
16-May-23,18286.5
17-May-23,18181.75
18-May-23,18129.95
19-May-23,18203.4
22-May-23,18314.4
23-May-23,18348
24-May-23,18285.4
25-May-23,18321.15
26-May-23,18499.35
29-May-23,18598.65
30-May-23,18633.85
31-May-23,18534.4
1-Jun-23,18487.75
2-Jun-23,18534.1
5-Jun-23,18593.85
6-Jun-23,18599
7-Jun-23,18726.4
8-Jun-23,18634.55
9-Jun-23,18563.4
12-Jun-23,18601.5
13-Jun-23,18716.15
14-Jun-23,18755.9
15-Jun-23,18688.1
16-Jun-23,18826
19-Jun-23,18755.45
20-Jun-23,18816.7
21-Jun-23,18856.85
22-Jun-23,18771.25
23-Jun-23,18665.5
26-Jun-23,18691.2
27-Jun-23,18817.4
28-Jun-23,18972.1
30-Jun-23,19189.05
3-Jul-23,19322.55
4-Jul-23,19389
5-Jul-23,19398.5
6-Jul-23,19497.3
7-Jul-23,19331.8
10-Jul-23,19355.9
11-Jul-23,19439.4
12-Jul-23,19384.3
13-Jul-23,19413.75
14-Jul-23,19564.5
17-Jul-23,19711.45
18-Jul-23,19749.25
19-Jul-23,19833.15
20-Jul-23,19979.15
21-Jul-23,19745
24-Jul-23,19672.35
25-Jul-23,19680.6
26-Jul-23,19778.3
27-Jul-23,19659.9
28-Jul-23,19646.05
31-Jul-23,19753.8
1-Aug-23,19733.55
2-Aug-23,19526.55
3-Aug-23,19381.65
4-Aug-23,19517
7-Aug-23,19597.3
8-Aug-23,19570.85
9-Aug-23,19632.55
10-Aug-23,19543.1
11-Aug-23,19428.3
14-Aug-23,19434.55
16-Aug-23,19465
17-Aug-23,19365.25
18-Aug-23,19310.15
21-Aug-23,19393.6
22-Aug-23,19396.45
23-Aug-23,19444
24-Aug-23,19386.7
25-Aug-23,19265.8
28-Aug-23,19306.05
29-Aug-23,19342.65
30-Aug-23,19347.45
31-Aug-23,19253.8
1-Sep-23,19435.3
4-Sep-23,19528.8
5-Sep-23,19574.9
6-Sep-23,19611.05
7-Sep-23,19727.05
8-Sep-23,19819.95
11-Sep-23,19996.35
12-Sep-23,19993.2
13-Sep-23,20070
14-Sep-23,20103.1
15-Sep-23,20192.35
18-Sep-23,20133.3
20-Sep-23,19901.4
21-Sep-23,19742.35
22-Sep-23,19674.25
25-Sep-23,19674.55
26-Sep-23,19664.7
27-Sep-23,19716.45
28-Sep-23,19523.55
29-Sep-23,19638.3
3-Oct-23,19528.75
4-Oct-23,19436.1
5-Oct-23,19545.75
6-Oct-23,19653.5
9-Oct-23,19512.35
10-Oct-23,19689.85
11-Oct-23,19811.35
12-Oct-23,19794
13-Oct-23,19751.05
16-Oct-23,19731.75
17-Oct-23,19811.5
18-Oct-23,19671.1
19-Oct-23,19624.7
20-Oct-23,19542.65
23-Oct-23,19281.75
25-Oct-23,19122.15
26-Oct-23,18857.25
27-Oct-23,19047.25
30-Oct-23,19140.9
31-Oct-23,19079.6
1-Nov-23,18989.15
2-Nov-23,19133.25
3-Nov-23,19230.6
6-Nov-23,19411.75
7-Nov-23,19406.7
8-Nov-23,19443.5
9-Nov-23,19395.3
10-Nov-23,19425.35
12-Nov-23,19525.55
13-Nov-23,19443.55
15-Nov-23,19675.45
16-Nov-23,19765.2
17-Nov-23,19731.8
20-Nov-23,19694
21-Nov-23,19783.4
22-Nov-23,19811.85
23-Nov-23,19802
24-Nov-23,19794.7
28-Nov-23,19889.7
29-Nov-23,20096.6
30-Nov-23,20133.15
1-Dec-23,20267.9
4-Dec-23,20686.8
5-Dec-23,20855.1
6-Dec-23,20937.7
7-Dec-23,20901.15
8-Dec-23,20969.4
11-Dec-23,20997.1
12-Dec-23,20906.4
13-Dec-23,20926.35
14-Dec-23,21182.7
15-Dec-23,21456.65
18-Dec-23,21418.65
19-Dec-23,21453.1
20-Dec-23,21150.15
21-Dec-23,21255.05
22-Dec-23,21349.4
26-Dec-23,21441.35
27-Dec-23,21654.75
28-Dec-23,21778.7
29-Dec-23,21731.4
1-Jan-24,21741.9
2-Jan-24,21665.8
3-Jan-24,21517.35
4-Jan-24,21658.6
5-Jan-24,21710.8
8-Jan-24,21513
9-Jan-24,21544.85
10-Jan-24,21618.7
11-Jan-24,21647.2
12-Jan-24,21894.55
15-Jan-24,22097.45
16-Jan-24,22032.3
17-Jan-24,21571.95
18-Jan-24,21462.25
19-Jan-24,21622.4
20-Jan-24,21571.8
23-Jan-24,21238.8
24-Jan-24,21453.95
25-Jan-24,21352.6
29-Jan-24,21737.6
30-Jan-24,21522.1
31-Jan-24,21725.7
1-Feb-24,21697.45
2-Feb-24,21853.8
